,温氏股份,益生股份,仙坛股份,圣农发展,民和股份,正邦科技,天邦股份,牧原股份,上证指数,华英农业,yhat
2019-08-05 14:48:50,42.74,25.68,17.45,28.55,35.71,20.54,15.21,78.03,14.125646,5.92,6.448250190603048
2019-08-05 14:48:55,42.74,25.68,17.45,28.55,35.71,20.54,15.22,78.03,14.125646,5.92,6.448484276657776
2019-08-05 14:48:56,42.72,25.67,17.45,28.56,35.7,20.54,15.22,78.0,14.125337,5.91,6.448342125846523
2019-08-05 14:48:57,42.72,25.67,17.45,28.56,35.7,20.54,15.22,78.0,14.125337,5.91,6.448342125846523
2019-08-05 14:48:58,42.72,25.67,17.45,28.54,35.7,20.54,15.21,78.03,14.125337,5.91,6.446080888469076
2019-08-05 14:48:59,42.73,25.67,17.45,28.54,35.7,20.54,15.21,78.03,14.125337,5.91,6.446795230850558
2019-08-05 14:49:00,42.73,25.67,17.45,28.54,35.7,20.54,15.21,78.03,14.125821499999999,5.92,6.447004134718098
2019-08-05 14:49:01,42.73,25.66,17.44,28.56,35.7,20.54,15.21,78.0,14.125821499999999,5.92,6.448402809953588
2019-08-05 14:49:02,42.73,25.66,17.44,28.56,35.7,20.54,15.21,78.0,14.125821499999999,5.92,6.448402809953588
2019-08-05 14:49:04,42.73,25.66,17.44,28.56,35.7,20.54,15.21,78.0,14.125821499999999,5.92,6.448402809953588
2019-08-05 14:49:05,42.72,25.66,17.44,28.56,35.68,20.54,15.2,78.04,14.125821499999999,5.91,6.444906679155444
2019-08-05 14:49:06,42.72,25.66,17.44,28.56,35.68,20.54,15.2,78.04,14.1223345,5.91,6.443403174952943
2019-08-05 14:49:07,42.72,25.66,17.44,28.52,35.68,20.52,15.21,78.0,14.1223345,5.91,6.4438971305326955
2019-08-05 14:49:08,42.73,25.66,17.44,28.52,35.68,20.52,15.21,78.0,14.1223345,5.91,6.4446114729141755
2019-08-05 14:49:09,42.73,25.66,17.44,28.52,35.67,20.52,15.21,78.0,14.1223345,5.91,6.444376822637443
2019-08-05 14:49:10,42.73,25.66,17.44,28.52,35.67,20.53,15.2,78.0,14.1216415,5.91,6.444284849083752
2019-08-05 14:49:12,42.73,25.66,17.44,28.52,35.67,20.53,15.2,78.0,14.1216415,5.91,6.444284849083752
2019-08-05 14:49:13,42.73,25.66,17.44,28.51,35.66,20.52,15.2,78.0,14.1216415,5.91,6.443375107648482
2019-08-05 14:49:14,42.73,25.66,17.43,28.51,35.66,20.52,15.2,77.99,14.1216415,5.91,6.443404791317301
2019-08-05 14:49:15,42.73,25.66,17.43,28.51,35.66,20.52,15.2,77.99,14.1216415,5.91,6.443404791317301
2019-08-05 14:49:16,42.73,25.66,17.43,28.53,35.66,20.52,15.22,77.99,14.1219315,5.91,6.444466353891757
2019-08-05 14:49:17,42.71,25.66,17.44,28.53,35.66,20.52,15.22,77.99,14.1219315,5.91,6.4435275859120935
2019-08-05 14:49:19,42.71,25.66,17.44,28.54,35.67,20.52,15.2,77.99,14.1219315,5.92,6.4435282390625535
2019-08-05 14:49:20,42.72,25.66,17.44,28.54,35.67,20.52,15.2,77.96,14.1222505,5.92,6.445938927348877
2019-08-05 14:49:21,42.72,25.66,17.44,28.54,35.67,20.52,15.2,77.96,14.1222505,5.92,6.445938927348877
2019-08-05 14:49:22,42.71,25.65,17.44,28.51,35.65,20.52,15.19,77.94,14.1222505,5.91,6.4447193150099515
2019-08-05 14:49:23,42.71,25.65,17.44,28.51,35.65,20.52,15.19,77.94,14.1222505,5.91,6.4447193150099515
2019-08-05 14:49:24,42.71,25.65,17.44,28.51,35.65,20.52,15.19,77.94,14.1197825,5.91,6.443655177249189
2019-08-05 14:49:25,42.73,25.66,17.43,28.54,35.66,20.51,15.2,77.94,14.1197825,5.91,6.445462849638444
2019-08-05 14:49:27,42.73,25.66,17.43,28.54,35.66,20.51,15.2,77.94,14.1197825,5.91,6.445462849638444
2019-08-05 14:49:28,42.73,25.66,17.43,28.53,35.65,20.52,15.18,77.96,14.1197825,5.91,6.4439275675401895
2019-08-05 14:49:29,42.72,25.65,17.43,28.53,35.65,20.52,15.18,77.96,14.1197825,5.91,6.443074665854779
2019-08-05 14:49:30,42.72,25.65,17.43,28.53,35.65,20.52,15.18,77.96,14.1197825,5.91,6.443074665854779
2019-08-05 14:49:31,42.73,25.66,17.43,28.53,35.64,20.51,15.19,77.96,14.117247500000001,5.92,6.442393060715146
2019-08-05 14:49:32,42.73,25.66,17.43,28.53,35.64,20.51,15.19,77.96,14.117247500000001,5.92,6.442393060715146
2019-08-05 14:49:33,42.73,25.66,17.43,28.53,35.64,20.51,15.19,77.96,14.117247500000001,5.92,6.442393060715146
2019-08-05 14:49:35,42.72,25.65,17.43,28.51,35.64,20.51,15.18,77.9,14.117247500000001,5.92,6.443955325721337
2019-08-05 14:49:36,42.72,25.65,17.43,28.51,35.64,20.51,15.18,77.9,14.1199425,5.92,6.445117340010336
2019-08-05 14:49:37,42.72,25.64,17.41,28.53,35.63,20.51,15.16,77.9,14.1199425,5.92,6.443764474719989
2019-08-05 14:49:38,42.72,25.64,17.41,28.53,35.63,20.51,15.16,77.9,14.1199425,5.92,6.443764474719989
2019-08-05 14:49:39,42.72,25.64,17.41,28.53,35.63,20.51,15.16,77.9,14.1199425,5.92,6.443764474719989
2019-08-05 14:49:40,42.72,25.65,17.43,28.52,35.62,20.5,15.16,77.85,14.118056,5.92,6.445757718413525
2019-08-05 14:49:41,42.72,25.65,17.43,28.52,35.62,20.5,15.16,77.85,14.118056,5.92,6.445757718413525
2019-08-05 14:49:43,42.73,25.64,17.41,28.52,35.6,20.5,15.18,77.88,14.118056,5.91,6.443793738124123
2019-08-05 14:49:44,42.73,25.64,17.41,28.52,35.6,20.5,15.18,77.88,14.118056,5.91,6.443793738124123
2019-08-05 14:49:45,42.73,25.64,17.41,28.52,35.6,20.5,15.18,77.88,14.118056,5.91,6.443793738124123
2019-08-05 14:49:46,42.73,25.64,17.41,28.52,35.62,20.5,15.18,77.88,14.120188,5.92,6.445182301929593
2019-08-05 14:49:47,42.72,25.63,17.42,28.52,35.62,20.5,15.18,77.8,14.120188,5.92,6.448976120644412
2019-08-05 14:49:48,42.72,25.63,17.42,28.52,35.61,20.5,15.19,77.8,14.120188,5.91,6.448975556422408
2019-08-05 14:49:50,42.73,25.63,17.42,28.52,35.61,20.5,15.19,77.85,14.120188,5.91,6.447091896543306
2019-08-05 14:49:51,42.73,25.63,17.42,28.52,35.61,20.5,15.19,77.85,14.118755499999999,5.91,6.446474239597482
2019-08-05 14:49:52,42.71,25.63,17.41,28.52,35.61,20.51,15.18,77.88,14.118755499999999,5.91,6.443203666815499
2019-08-05 14:49:53,42.71,25.63,17.41,28.52,35.61,20.51,15.18,77.88,14.118755499999999,5.91,6.443203666815499
2019-08-05 14:49:54,42.71,25.63,17.41,28.52,35.61,20.51,15.18,77.88,14.118755499999999,5.91,6.443203666815499
2019-08-05 14:49:55,42.72,25.63,17.42,28.51,35.61,20.49,15.17,77.89,14.114563,5.91,6.440730534586059
2019-08-05 14:49:57,42.72,25.63,17.42,28.51,35.61,20.49,15.17,77.89,14.114563,5.91,6.440730534586059
2019-08-05 14:49:58,42.72,25.63,17.41,28.51,35.61,20.49,15.17,77.89,14.114563,5.91,6.440240617802763
2019-08-05 14:49:59,42.72,25.63,17.41,28.51,35.61,20.49,15.17,77.82,14.114563,5.91,6.443877820967579
2019-08-05 14:50:00,42.72,25.63,17.41,28.51,35.61,20.49,15.17,77.82,14.1176515,5.91,6.445209502277995
2019-08-05 14:50:01,42.72,25.64,17.41,28.51,35.6,20.49,15.17,77.82,14.1176515,5.9,6.445113411305192
2019-08-05 14:50:02,42.72,25.64,17.41,28.51,35.6,20.49,15.17,77.82,14.1176515,5.9,6.445113411305192
2019-08-05 14:50:03,42.72,25.64,17.41,28.51,35.6,20.49,15.17,77.82,14.1176515,5.9,6.445113411305192
2019-08-05 14:50:05,42.71,25.62,17.43,28.5,35.61,20.48,15.17,77.82,14.1176515,5.9,6.444661343000641
2019-08-05 14:50:06,42.71,25.62,17.43,28.5,35.61,20.48,15.17,77.82,14.115838000000002,5.9,6.4438794087100675
2019-08-05 14:50:07,42.71,25.63,17.43,28.52,35.6,20.47,15.16,77.82,14.115838000000002,5.91,6.44357666547355
2019-08-05 14:50:08,42.71,25.63,17.43,28.52,35.6,20.47,15.16,77.82,14.115838000000002,5.91,6.44357666547355
2019-08-05 14:50:09,42.71,25.63,17.43,28.52,35.61,20.47,15.16,77.82,14.115838000000002,5.91,6.443811315750285
2019-08-05 14:50:10,42.71,25.63,17.44,28.5,35.61,20.46,15.17,77.89,14.115838000000002,5.89,6.439988849281773
2019-08-05 14:50:11,42.71,25.63,17.44,28.5,35.61,20.46,15.17,77.89,14.113731499999998,5.89,6.439080580970165
2019-08-05 14:50:13,42.71,25.63,17.44,28.5,35.61,20.46,15.17,77.89,14.113731499999998,5.89,6.439080580970165
2019-08-05 14:50:14,42.72,25.62,17.44,28.5,35.61,20.46,15.15,77.89,14.113731499999998,5.89,6.439188191938259
2019-08-05 14:50:15,42.72,25.62,17.44,28.5,35.61,20.46,15.15,77.89,14.113731499999998,5.89,6.439188191938259
2019-08-05 14:50:16,42.72,25.62,17.42,28.5,35.6,20.46,15.17,77.82,14.115191,5.88,6.442708382016624
2019-08-05 14:50:17,42.72,25.62,17.42,28.5,35.6,20.46,15.17,77.82,14.115191,5.88,6.442708382016624
2019-08-05 14:50:18,42.72,25.62,17.42,28.5,35.6,20.46,15.17,77.82,14.115191,5.88,6.442708382016624
2019-08-05 14:50:19,42.71,25.63,17.44,28.49,35.61,20.45,15.17,77.79,14.115191,5.88,6.444230792980212
2019-08-05 14:50:21,42.71,25.63,17.44,28.49,35.61,20.45,15.17,77.79,14.112727,5.88,6.443168379915983
2019-08-05 14:50:22,42.71,25.63,17.44,28.49,35.61,20.45,15.17,77.79,14.112727,5.88,6.443168379915983
2019-08-05 14:50:23,42.72,25.62,17.45,28.49,35.61,20.45,15.18,77.77,14.112727,5.88,6.445507366735795
2019-08-05 14:50:24,42.72,25.62,17.45,28.49,35.61,20.45,15.18,77.77,14.112727,5.88,6.445507366735795
2019-08-05 14:50:25,42.72,25.62,17.44,28.5,35.61,20.44,15.17,77.83,14.112727,5.88,6.441459019992902
2019-08-05 14:50:26,42.72,25.62,17.44,28.5,35.61,20.44,15.17,77.83,14.1164265,5.88,6.443054148698712
2019-08-05 14:50:27,42.72,25.62,17.44,28.5,35.61,20.44,15.17,77.83,14.1164265,5.88,6.443054148698712
2019-08-05 14:50:28,42.72,25.62,17.44,28.5,35.61,20.44,15.17,77.83,14.1164265,5.87,6.443054148698712
2019-08-05 14:50:30,42.72,25.62,17.44,28.5,35.61,20.44,15.17,77.8,14.1164265,5.87,6.4446129500550615
2019-08-05 14:50:31,42.72,25.61,17.44,28.5,35.59,20.44,15.18,77.8,14.1164265,5.87,6.444239176252394
2019-08-05 14:50:32,42.71,25.61,17.44,28.5,35.59,20.44,15.18,77.88,14.1139775,5.87,6.438312084801751
2019-08-05 14:50:33,42.71,25.61,17.44,28.5,35.59,20.44,15.18,77.88,14.1139775,5.87,6.438312084801751
2019-08-05 14:50:34,42.72,25.62,17.45,28.49,35.59,20.44,15.17,77.8,14.1139775,5.9,6.443343445849477
2019-08-05 14:50:35,42.72,25.62,17.45,28.49,35.59,20.44,15.17,77.8,14.114354,5.9,6.443505782910631
2019-08-05 14:50:36,42.72,25.62,17.45,28.49,35.59,20.44,15.17,77.8,14.114354,5.9,6.443505782910631
2019-08-05 14:50:38,42.71,25.6,17.46,28.5,35.6,20.44,15.18,77.8,14.114354,5.88,6.443707150019232
2019-08-05 14:50:39,42.71,25.6,17.46,28.5,35.6,20.44,15.18,77.8,14.114354,5.88,6.443707150019232
2019-08-05 14:50:40,42.71,25.62,17.46,28.5,35.56,20.44,15.18,77.79,14.114354,5.88,6.443565267972273
2019-08-05 14:50:41,42.72,25.62,17.46,28.5,35.56,20.44,15.18,77.79,14.110588,5.88,6.442655808568086
2019-08-05 14:50:42,42.72,25.62,17.46,28.5,35.56,20.45,15.18,77.79,14.110588,5.88,6.443096724743437
2019-08-05 14:50:43,42.72,25.6,17.46,28.49,35.59,20.45,15.18,77.79,14.110588,5.9,6.443289381982595
2019-08-05 14:50:44,42.72,25.6,17.46,28.49,35.59,20.45,15.18,77.8,14.110588,5.9,6.44276978153048
2019-08-05 14:50:45,42.72,25.6,17.46,28.5,35.59,20.45,15.18,77.8,14.113554999999998,5.9,6.444283250166896
2019-08-05 14:50:47,42.72,25.6,17.46,28.5,35.59,20.45,15.18,77.81,14.113554999999998,5.9,6.4437636497147786
2019-08-05 14:50:48,42.72,25.6,17.46,28.5,35.59,20.45,15.18,77.81,14.113554999999998,5.9,6.4437636497147786
2019-08-05 14:50:49,42.72,25.6,17.47,28.48,35.58,20.48,15.19,77.77,14.113554999999998,5.9,6.447185802644226
2019-08-05 14:50:50,42.71,25.6,17.47,28.48,35.58,20.48,15.19,77.77,14.1101885,5.9,6.445019912543296
2019-08-05 14:50:51,42.71,25.6,17.47,28.48,35.58,20.48,15.19,77.77,14.1101885,5.9,6.445019912543296
2019-08-05 14:50:52,42.72,25.6,17.47,28.49,35.58,20.44,15.18,77.6,14.1101885,5.88,6.452803886837803
2019-08-05 14:50:53,42.72,25.6,17.47,28.49,35.58,20.44,15.18,77.6,14.1101885,5.88,6.452803886837803
2019-08-05 14:50:55,42.72,25.6,17.47,28.48,35.57,20.44,15.18,77.6,14.1101885,5.88,6.452335061577884
2019-08-05 14:50:56,42.72,25.62,17.47,28.48,35.57,20.45,15.19,77.6,14.1090535,5.88,6.452797799774631
2019-08-05 14:50:57,42.72,25.62,17.47,28.48,35.57,20.45,15.19,77.6,14.1090535,5.88,6.452797799774631
2019-08-05 14:50:58,42.72,25.61,17.46,28.49,35.58,20.48,15.18,77.79,14.1090535,5.88,6.443854402828439
2019-08-05 14:50:59,42.71,25.61,17.46,28.49,35.58,20.48,15.18,77.79,14.1090535,5.88,6.443140060446957
2019-08-05 14:51:00,42.71,25.61,17.46,28.49,35.58,20.48,15.18,77.79,14.1090535,5.88,6.443140060446957
2019-08-05 14:51:01,42.71,25.61,17.48,28.48,35.57,20.45,15.19,77.61,14.109636499999999,5.88,6.452166588940061
2019-08-05 14:51:02,42.71,25.61,17.48,28.48,35.57,20.45,15.19,77.61,14.109636499999999,5.88,6.452166588940061
2019-08-05 14:51:04,42.71,25.61,17.48,28.48,35.57,20.45,15.19,77.61,14.109636499999999,5.88,6.452166588940061
2019-08-05 14:51:05,42.71,25.61,17.48,28.48,35.57,20.46,15.18,77.77,14.109636499999999,5.88,6.444059811826824
2019-08-05 14:51:06,42.71,25.61,17.48,28.48,35.57,20.46,15.18,77.77,14.1105225,5.88,6.444441832108847
2019-08-05 14:51:07,42.72,25.61,17.47,28.48,35.56,20.46,15.19,77.61,14.1105225,5.88,6.452979300718889
2019-08-05 14:51:08,42.72,25.61,17.47,28.48,35.56,20.46,15.19,77.61,14.1105225,5.88,6.452979300718889
2019-08-05 14:51:09,42.72,25.61,17.47,28.48,35.56,20.46,15.19,77.61,14.1105225,5.88,6.452979300718889
2019-08-05 14:51:10,42.71,25.6,17.47,28.48,35.56,20.45,15.2,77.66,14.1106075,5.88,6.449358216453595
2019-08-05 14:51:15,42.71,25.6,17.47,28.48,35.56,20.45,15.2,77.66,14.1106075,5.88,6.449358216453595
2019-08-05 14:51:16,42.71,25.6,17.47,28.48,35.56,20.46,15.18,77.66,14.1106075,5.88,6.4493309605194895
2019-08-05 14:51:17,42.71,25.6,17.46,28.48,35.56,20.46,15.18,77.5,14.1131145,5.88,6.458235604522013
2019-08-05 14:51:18,42.71,25.6,17.46,28.48,35.56,20.46,15.18,77.5,14.1131145,5.88,6.458235604522013
2019-08-05 14:51:19,42.71,25.6,17.47,28.49,35.56,20.45,15.2,77.7,14.1131145,5.88,6.44859494318027
2019-08-05 14:51:20,42.71,25.61,17.47,28.49,35.56,20.45,15.2,77.7,14.1131145,5.88,6.448733502484199
2019-08-05 14:51:21,42.71,25.61,17.47,28.49,35.56,20.45,15.2,77.7,14.1131145,5.88,6.448733502484199
2019-08-05 14:51:22,42.71,25.61,17.47,28.5,35.56,20.45,15.2,77.79,14.117280000000001,5.87,6.446087329250222
2019-08-05 14:51:24,42.71,25.61,17.47,28.5,35.56,20.45,15.2,77.79,14.117280000000001,5.87,6.446087329250222
2019-08-05 14:51:25,42.71,25.6,17.47,28.48,35.58,20.45,15.2,77.79,14.117280000000001,5.88,6.44594972053339
2019-08-05 14:51:26,42.71,25.6,17.47,28.48,35.58,20.45,15.2,77.79,14.117280000000001,5.88,6.44594972053339
2019-08-05 14:51:27,42.71,25.6,17.47,28.48,35.58,20.45,15.2,77.79,14.117280000000001,5.88,6.44594972053339
2019-08-05 14:51:28,42.71,25.6,17.47,28.48,35.58,20.45,15.2,77.79,14.1187375,5.88,6.446578156832544
2019-08-05 14:51:29,42.72,25.61,17.47,28.48,35.58,20.45,15.22,77.7,14.1187375,5.88,6.45257563469646
2019-08-05 14:51:30,42.72,25.61,17.47,28.49,35.59,20.45,15.22,77.7,14.1187375,5.88,6.453044459956379
2019-08-05 14:51:32,42.71,25.62,17.46,28.49,35.59,20.46,15.21,77.79,14.1187375,5.88,6.447509186147107
2019-08-05 14:51:33,42.71,25.62,17.46,28.49,35.59,20.46,15.21,77.79,14.1174925,5.88,6.44697237435126
2019-08-05 14:51:34,42.71,25.61,17.47,28.49,35.59,20.45,15.21,77.7,14.1174925,5.87,6.451559219724324
2019-08-05 14:51:35,42.7,25.61,17.47,28.49,35.59,20.45,15.21,77.7,14.117455999999999,5.87,6.450829139486981
2019-08-05 14:51:36,42.7,25.61,17.47,28.49,35.59,20.45,15.21,77.7,14.117455999999999,5.87,6.450829139486981
2019-08-05 14:51:37,42.7,25.61,17.47,28.48,35.58,20.45,15.22,77.7,14.117455999999999,5.88,6.4505944002817905
2019-08-05 14:51:38,42.7,25.61,17.47,28.48,35.58,20.45,15.22,77.7,14.117455999999999,5.88,6.4505944002817905
2019-08-05 14:51:40,42.7,25.61,17.47,28.49,35.58,20.46,15.22,77.7,14.117455999999999,5.88,6.451269491440328
2019-08-05 14:51:41,42.7,25.62,17.47,28.49,35.58,20.46,15.22,77.8,14.117455999999999,5.88,6.446212046223094
2019-08-05 14:51:42,42.7,25.62,17.47,28.49,35.58,20.46,15.22,77.8,14.1157785,5.88,6.445488751614635
2019-08-05 14:51:43,42.71,25.62,17.47,28.5,35.6,20.46,15.22,77.75,14.1157785,5.88,6.449504571793348
2019-08-05 14:51:44,42.71,25.62,17.47,28.5,35.6,20.46,15.22,77.75,14.1157785,5.88,6.449504571793348
2019-08-05 14:51:45,42.71,25.62,17.47,28.5,35.6,20.46,15.22,77.75,14.119347499999998,5.88,6.451043432274773
2019-08-05 14:51:49,42.71,25.62,17.47,28.5,35.59,20.46,15.22,77.87,14.1191435,5.88,6.444485617049468
2019-08-05 14:51:51,42.71,25.62,17.47,28.5,35.59,20.46,15.22,77.87,14.1191435,5.88,6.444485617049468
2019-08-05 14:51:52,42.71,25.62,17.47,28.5,35.6,20.46,15.22,77.87,14.1191435,5.87,6.444720267326202
2019-08-05 14:51:53,42.71,25.62,17.47,28.5,35.6,20.46,15.22,77.8,14.1191435,5.87,6.448357470491018
2019-08-05 14:51:54,42.71,25.62,17.47,28.5,35.6,20.46,15.22,77.8,14.1191435,5.87,6.448357470491018
2019-08-05 14:51:55,42.7,25.62,17.47,28.5,35.6,20.46,15.23,77.8,14.1191435,5.87,6.447877214164267
2019-08-05 14:51:56,42.7,25.62,17.47,28.5,35.6,20.46,15.23,77.8,14.117253499999999,5.87,6.447062295052499
2019-08-05 14:51:57,42.7,25.62,17.47,28.5,35.6,20.46,15.23,77.8,14.117253499999999,5.87,6.447062295052499
2019-08-05 14:51:58,42.72,25.62,17.47,28.48,35.6,20.48,15.22,77.8,14.117253499999999,5.88,6.448670376145069
2019-08-05 14:52:00,42.72,25.62,17.47,28.48,35.6,20.48,15.22,77.8,14.117253499999999,5.88,6.448670376145069
2019-08-05 14:52:01,42.72,25.62,17.47,28.48,35.6,20.49,15.22,77.8,14.117545,5.87,6.449236979580252
2019-08-05 14:52:02,42.72,25.62,17.46,28.48,35.6,20.49,15.23,77.89,14.117545,5.87,6.4443047447826345
2019-08-05 14:52:03,42.72,25.62,17.46,28.48,35.6,20.49,15.23,77.89,14.117545,5.87,6.4443047447826345
2019-08-05 14:52:04,42.72,25.62,17.46,28.48,35.62,20.47,15.22,77.8,14.117545,5.87,6.448334530999716
2019-08-05 14:52:05,42.72,25.62,17.46,28.48,35.62,20.47,15.22,77.8,14.115986499999998,5.87,6.447662546113108
2019-08-05 14:52:06,42.72,25.62,17.46,28.47,35.62,20.46,15.23,77.8,14.115986499999998,5.87,6.447221541009299
2019-08-05 14:52:08,42.7,25.63,17.45,28.47,35.6,20.46,15.23,77.8,14.115986499999998,5.87,6.444972198213504
2019-08-05 14:52:09,42.7,25.63,17.45,28.47,35.6,20.46,15.23,77.8,14.115986499999998,5.87,6.444972198213504
2019-08-05 14:52:10,42.7,25.63,17.46,28.48,35.62,20.49,15.22,77.8,14.115986499999998,5.88,6.4472542530047825
2019-08-05 14:52:11,42.7,25.63,17.46,28.48,35.62,20.49,15.22,77.8,14.115986499999998,5.88,6.4472542530047825
2019-08-05 14:52:12,42.7,25.63,17.46,28.48,35.62,20.49,15.22,77.8,14.1174775,5.88,6.447897133637399
2019-08-05 14:52:13,42.7,25.63,17.45,28.48,35.62,20.48,15.22,77.8,14.1174775,5.88,6.446966300678749
2019-08-05 14:52:14,42.72,25.63,17.45,28.48,35.62,20.48,15.22,77.8,14.1174775,5.88,6.448394985441711
2019-08-05 14:52:15,42.72,25.63,17.45,28.48,35.62,20.49,15.22,77.8,14.118777,5.88,6.449396212403169
2019-08-05 14:52:17,42.71,25.63,17.45,28.48,35.62,20.49,15.22,77.7,14.118777,5.88,6.453877874542853
2019-08-05 14:52:18,42.71,25.63,17.45,28.48,35.62,20.49,15.22,77.7,14.118777,5.88,6.453877874542853
2019-08-05 14:52:19,42.71,25.63,17.45,28.48,35.62,20.47,15.21,77.61,14.118777,5.87,6.457438360206467
2019-08-05 14:52:20,42.72,25.63,17.45,28.48,35.62,20.47,15.21,77.61,14.1185745,5.87,6.458065389825972
2019-08-05 14:52:21,42.72,25.63,17.45,28.48,35.62,20.47,15.21,77.61,14.1185745,5.87,6.458065389825972
2019-08-05 14:52:22,42.72,25.63,17.45,28.47,35.61,20.48,15.23,77.7,14.1185745,5.88,6.453829248781817
2019-08-05 14:52:23,42.72,25.63,17.45,28.47,35.61,20.48,15.23,77.7,14.1185745,5.88,6.453829248781817
2019-08-05 14:52:24,42.72,25.63,17.45,28.47,35.61,20.48,15.23,77.7,14.118664,5.88,6.45386783886674
2019-08-05 14:52:26,42.72,25.63,17.45,28.47,35.6,20.47,15.23,77.75,14.118664,5.88,6.450594270154072
2019-08-05 14:52:27,42.72,25.63,17.45,28.47,35.6,20.47,15.23,77.75,14.118664,5.88,6.450594270154072
2019-08-05 14:52:28,42.72,25.64,17.45,28.47,35.62,20.48,15.22,77.6,14.118664,5.87,6.459202966913839
2019-08-05 14:52:29,42.71,25.64,17.45,28.47,35.62,20.48,15.22,77.6,14.118664,5.87,6.458488624532357
2019-08-05 14:52:30,42.71,25.64,17.45,28.47,35.62,20.48,15.22,77.6,14.117774500000001,5.87,6.458105095140867
2019-08-05 14:52:31,42.71,25.64,17.44,28.46,35.61,20.49,15.23,77.65,14.117774500000001,5.88,6.455223353067153
2019-08-05 14:52:32,42.71,25.64,17.44,28.46,35.61,20.49,15.23,77.65,14.117774500000001,5.88,6.455223353067153
2019-08-05 14:52:33,42.71,25.64,17.44,28.46,35.62,20.49,15.23,77.65,14.117774500000001,5.88,6.455458003343885
2019-08-05 14:52:35,42.71,25.63,17.44,28.47,35.62,20.49,15.22,77.7,14.117774500000001,5.88,6.452721530707828
2019-08-05 14:52:36,42.71,25.63,17.44,28.47,35.62,20.49,15.22,77.7,14.1159175,5.88,6.451920840342458
2019-08-05 14:52:37,42.71,25.65,17.43,28.46,35.62,20.49,15.22,77.7,14.1159175,5.89,6.451473867183838
2019-08-05 14:52:38,42.71,25.65,17.43,28.46,35.62,20.49,15.22,77.7,14.1159175,5.89,6.451473867183838
2019-08-05 14:52:39,42.71,25.65,17.43,28.46,35.62,20.49,15.22,77.7,14.1159175,5.89,6.451473867183838
2019-08-05 14:52:40,42.71,25.66,17.44,28.46,35.64,20.49,15.23,77.67,14.1159175,5.88,6.45436453123561
2019-08-05 14:52:41,42.72,25.66,17.44,28.46,35.64,20.49,15.23,77.67,14.119712999999999,5.88,6.456715395039687
2019-08-05 14:52:43,42.72,25.66,17.44,28.46,35.66,20.49,15.22,77.67,14.119712999999999,5.89,6.456950609538426
2019-08-05 14:52:44,42.72,25.65,17.43,28.46,35.66,20.49,15.22,77.7,14.119712999999999,5.89,6.454763332094849
2019-08-05 14:52:45,42.72,25.65,17.43,28.46,35.66,20.49,15.22,77.7,14.1163085,5.89,6.453295399758337
2019-08-05 14:52:46,42.72,25.65,17.43,28.46,35.66,20.49,15.22,77.68,14.1163085,5.88,6.45433460066257
2019-08-05 14:52:47,42.72,25.65,17.43,28.46,35.66,20.49,15.22,77.68,14.1163085,5.88,6.45433460066257
2019-08-05 14:52:48,42.72,25.65,17.43,28.46,35.66,20.49,15.22,77.68,14.1163085,5.88,6.45433460066257
2019-08-05 14:52:49,42.72,25.66,17.41,28.46,35.68,20.5,15.22,77.68,14.1163085,5.88,6.454403543128725
2019-08-05 14:52:50,42.72,25.66,17.41,28.46,35.68,20.5,15.22,77.68,14.1149685,5.88,6.453825769790225
2019-08-05 14:52:52,42.72,25.65,17.41,28.46,35.68,20.49,15.23,77.68,14.1149685,5.88,6.45348038036567
2019-08-05 14:52:53,42.72,25.65,17.43,28.46,35.68,20.49,15.23,77.69,14.1149685,5.88,6.453940613480148
2019-08-05 14:52:54,42.72,25.65,17.43,28.46,35.68,20.49,15.23,77.69,14.1149685,5.88,6.453940613480148
2019-08-05 14:52:55,42.72,25.66,17.43,28.46,35.68,20.49,15.22,77.69,14.117605000000001,5.89,6.454981877331559
2019-08-05 14:52:56,42.71,25.66,17.43,28.46,35.68,20.49,15.22,77.69,14.117605000000001,5.89,6.454267534950077
2019-08-05 14:52:57,42.71,25.66,17.43,28.46,35.68,20.49,15.22,77.69,14.117605000000001,5.89,6.454267534950077
2019-08-05 14:52:58,42.71,25.66,17.43,28.46,35.7,20.49,15.22,77.75,14.117605000000001,5.88,6.451619232790845
2019-08-05 14:52:59,42.71,25.66,17.43,28.46,35.7,20.49,15.22,77.75,14.117605000000001,5.88,6.451619232790845
2019-08-05 14:53:01,42.71,25.66,17.43,28.46,35.7,20.49,15.22,77.75,14.117605000000001,5.88,6.451619232790845
2019-08-05 14:53:02,42.72,25.65,17.42,28.46,35.68,20.5,15.22,77.7,14.115880500000001,5.89,6.453531157174847
2019-08-05 14:53:03,42.72,25.65,17.42,28.46,35.68,20.5,15.22,77.7,14.115880500000001,5.89,6.453531157174847
2019-08-05 14:53:04,42.72,25.65,17.42,28.46,35.7,20.5,15.22,77.7,14.115880500000001,5.89,6.4540004577283145
2019-08-05 14:53:05,42.73,25.66,17.43,28.46,35.7,20.5,15.22,77.7,14.116743,5.89,6.455715163886914
2019-08-05 14:53:06,42.73,25.66,17.43,28.46,35.7,20.5,15.22,77.7,14.116743,5.89,6.455715163886914
2019-08-05 14:53:07,42.72,25.65,17.41,28.46,35.7,20.5,15.22,77.65,14.116743,5.89,6.456480430895493
